carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-01-17,892,N535AS,SAN,15:15:00,15:16:00,336,302,1,15:36:00,20,0,0,0,0,0
AS,2023-01-17,896,N403AS,SEA,13:45:00,13:46:00,358,355,1,14:15:00,29,0,0,0,0,0
AS,2023-01-18,802,N946AK,SEA,21:05:00,21:02:00,355,334,-3,21:19:00,17,0,0,0,0,0
AS,2023-01-18,828,N487AS,ANC,23:45:00,23:45:00,368,339,0,00:06:00,21,0,0,0,0,0
AS,2023-01-18,834,N478AS,PDX,16:50:00,16:55:00,344,322,5,17:12:00,17,0,0,0,0,0
AS,2023-01-18,848,N419AS,SEA,23:55:00,23:59:00,355,353,4,00:20:00,21,0,0,0,0,0
AS,2023-01-18,866,N929AK,LAX,16:15:00,16:10:00,335,320,-5,16:28:00,18,0,0,0,0,0
AS,2023-01-18,876,N440AS,SFO,14:40:00,14:31:00,310,308,-9,14:54:00,23,0,0,0,0,0
AS,2023-01-18,888,N468AS,SEA,12:10:00,12:06:00,358,340,-4,12:27:00,21,0,0,0,0,0
AS,2023-01-18,892,N514AS,SAN,15:15:00,15:19:00,336,328,4,15:38:00,19,0,0,0,0,0
AS,2023-01-18,896,N423AS,SEA,13:45:00,13:48:00,358,354,3,14:05:00,17,0,0,0,0,0
AS,2023-01-19,802,N448AS,SEA,21:05:00,20:53:00,355,348,-12,21:16:00,23,0,0,0,0,0
AS,2023-01-19,828,N479AS,ANC,23:45:00,23:59:00,368,368,14,00:20:00,21,0,0,0,0,0
AS,2023-01-19,830,N403AS,SJC,12:50:00,12:42:00,315,312,-8,13:11:00,29,0,0,0,0,0
AS,2023-01-19,834,N934AK,PDX,16:50:00,16:43:00,344,331,-7,17:03:00,20,0,0,0,0,0
AS,2023-01-19,848,N933AK,SEA,23:55:00,00:11:00,355,356,16,00:37:00,26,0,0,1,0,16
AS,2023-01-19,852,N949AK,LAX,22:30:00,22:33:00,335,332,3,22:51:00,18,0,0,0,0,0
AS,2023-01-19,858,N491AS,PDX,22:20:00,22:11:00,335,322,-9,22:33:00,22,0,0,0,0,0
AS,2023-01-19,866,N955AK,LAX,16:15:00,16:10:00,335,321,-5,16:32:00,22,0,0,0,0,0
AS,2023-01-19,876,N952AK,SFO,14:40:00,14:42:00,310,303,2,15:00:00,18,0,0,0,0,0
AS,2023-01-19,888,N291BT,SEA,12:10:00,12:44:00,358,352,34,13:06:00,22,28,0,0,0,0
AS,2023-01-19,892,N494AS,SAN,15:15:00,17:15:00,336,325,120,17:35:00,20,0,0,0,0,109
AS,2023-01-19,896,N942AK,SEA,13:45:00,14:24:00,358,357,39,14:46:00,22,38,0,0,0,0
AS,2023-01-20,802,N453AS,SEA,21:05:00,21:07:00,355,382,2,21:35:00,28,0,0,29,0,0
AS,2023-01-20,828,N467AS,ANC,23:45:00,23:35:00,368,359,-10,23:54:00,19,0,0,0,0,0
AS,2023-01-20,834,N955AK,PDX,16:50:00,17:04:00,344,347,14,17:26:00,22,14,0,3,0,0
AS,2023-01-20,848,N428AS,SEA,23:55:00,23:59:00,355,367,4,00:17:00,18,0,0,16,0,0
AS,2023-01-20,866,N938AK,LAX,16:15:00,15:58:00,335,338,-17,16:30:00,32,0,0,0,0,0
AS,2023-01-20,876,N926AK,SFO,14:40:00,14:33:00,310,309,-7,14:55:00,22,0,0,0,0,0
AS,2023-01-20,888,N928AK,SEA,12:10:00,12:07:00,358,390,-3,13:00:00,53,0,0,29,0,0
AS,2023-01-20,892,N535AS,SAN,15:15:00,15:00:00,336,331,-15,15:23:00,23,0,0,0,0,0
AS,2023-01-20,896,N932AK,SEA,13:45:00,13:46:00,358,377,1,14:17:00,31,0,0,20,0,0
AS,2023-01-21,802,N929AK,SEA,21:05:00,21:00:00,355,338,-5,21:22:00,22,0,0,0,0,0
AS,2023-01-21,828,N942AK,ANC,23:45:00,23:56:00,368,345,11,00:14:00,18,0,0,0,0,0
AS,2023-01-21,834,N919AK,PDX,16:50:00,17:43:00,344,339,53,18:05:00,22,0,0,0,0,48
AS,2023-01-21,840,N588AS,SJC,15:15:00,15:31:00,315,325,16,15:48:00,17,16,0,10,0,0
AS,2023-01-21,848,N934AK,SEA,23:55:00,23:52:00,355,361,-3,00:16:00,24,0,0,0,0,0
AS,2023-01-21,852,N932AK,LAX,22:30:00,22:25:00,335,336,-5,22:46:00,21,0,0,0,0,0
AS,2023-01-21,858,N955AK,PDX,22:20:00,22:15:00,335,330,-5,22:33:00,18,0,0,0,0,0
AS,2023-01-21,864,N468AS,SAN,13:10:00,13:08:00,336,343,-2,13:34:00,26,0,0,0,0,0
AS,2023-01-21,866,N921AK,LAX,16:15:00,16:30:00,335,342,15,16:53:00,23,15,0,7,0,0
AS,2023-01-21,876,N514AS,SFO,14:40:00,14:55:00,310,344,15,15:22:00,27,15,0,34,0,0
