Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): November
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","11/16/2023","0834","N491AS","PDX","16:40","16:33","339","373","-7","17:03","30","0","0","27","0","0"
"AS","11/16/2023","0848","N964AK","SEA","00:30","00:23","355","384","-7","00:47","24","0","0","22","0","0"
"AS","11/16/2023","0866","N433AS","LAX","16:15","16:08","342","328","-7","16:29","21","0","0","0","0","0"
"AS","11/16/2023","0876","N407AS","SFO","12:00","11:55","320","311","-5","12:18","23","0","0","0","0","0"
"AS","11/16/2023","0884","N423AS","SEA","11:35","12:35","359","359","60","12:52","17","3","0","0","0","57"
"AS","11/16/2023","0892","N969AK","SAN","14:19","14:31","342","312","12","14:47","16","0","0","0","0","0"
"AS","11/16/2023","0896","N946AK","SEA","15:10","14:59","358","376","-11","15:23","24","0","0","0","0","0"
"AS","11/17/2023","0802","N408AS","SEA","21:00","20:55","361","337","-5","21:16","21","0","0","0","0","0"
"AS","11/17/2023","0804","N435AS","PAE","23:25","23:01","367","350","-24","23:25","24","0","0","0","0","0"
"AS","11/17/2023","0816","N933AK","SEA","12:10","12:08","365","367","-2","12:35","27","0","0","0","0","0"
"AS","11/17/2023","0826","N478AS","SAN","13:25","13:16","340","312","-9","13:33","17","0","0","0","0","0"
"AS","11/17/2023","0828","N946AK","ANC","22:10","22:01","375","374","-9","22:45","44","0","0","0","0","0"
"AS","11/17/2023","0830","N975AK","SJC","16:35","17:06","322","309","31","17:30","24","18","0","0","0","0"
"AS","11/17/2023","0835","N985AK","PDX","15:25","15:31","344","329","6","15:55","24","0","0","0","0","0"
"AS","11/17/2023","0838","N921AK","SEA","07:00","07:07","360","364","7","07:29","22","0","0","0","0","0"
"AS","11/17/2023","0842","N464AS","SAN","00:30","00:08","340","319","-22","00:36","28","0","0","0","0","0"
"AS","11/17/2023","0848","N941AK","SEA","23:59","00:01","361","347","2","00:25","24","0","0","0","0","0"
"AS","11/17/2023","0866","N948AK","LAX","14:25","14:17","335","326","-8","14:41","24","0","0","0","0","0"
"AS","11/17/2023","0876","N935AK","SFO","11:40","11:32","323","331","-8","12:05","33","0","0","0","0","0"
"AS","11/17/2023","0896","N409AS","SEA","16:55","16:53","361","359","-2","17:27","34","0","0","0","0","0"
"AS","11/18/2023","0802","N934AK","SEA","21:05","21:05","360","322","0","21:25","20","0","0","0","0","0"
"AS","11/18/2023","0804","N932AK","PAE","23:25","23:16","367","338","-9","23:39","23","0","0","0","0","0"
"AS","11/18/2023","0816","N492AS","SEA","12:10","12:09","365","334","-1","12:32","23","0","0","0","0","0"
"AS","11/18/2023","0828","N494AS","ANC","22:10","22:14","375","331","4","22:42","28","0","0","0","0","0"
